Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1493,,Male,Handbag,52.19177514,North Carolina,M,Fuchsia,Summer,NA,2-Day Shipping,Yes,6,Debit Card,
1275,21,Male,Boots,46.90094412,Missouri,M,Terra cotta,Winter,5,Standard,Yes,11,Debit Card,
396,28,Male,Leggings,46.79436079,Rhode Island,L,Brick red,Winter,4,Next Day Air,Yes,8,Debit Card,
1245,28,Male,Sweater,49.31861765,Indiana,S,Fuchsia,Winter,NA,2-Day Shipping,Yes,12,Debit Card,
1280,,Male,Sweater,59.9455372,,L,Brick red,Winter,NA,2-Day Shipping,Yes,6,Debit Card,
205,31,Male,Sunglasses,48.62439558,Arizona,M,Fuchsia,Summer,4,2-Day Shipping,Yes,11,Debit Card,
1446,27,Male,Socks,51.06203493,Arkansas,M,Brown,Fall,NA,Standard,Yes,3,Debit Card,
253,,Male,Jeans,39.42348715,Delaware,M,Muted mustard yellow,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
984,34,Female,Socks,47.21074782,New Mexico,L,Brown,Winter,NA,2-Day Shipping,Yes,6,Debit Card,
1073,46,Male,Pajamas,50.5268979,Idaho,L,Mauve,Winter,4,2-Day Shipping,Yes,6,Debit Card,
780,22,Female,Pajamas,48.58003682,Utah,M,Muted mustard yellow,Fall,2,2-Day Shipping,Yes,5,Debit Card,
30,33,Female,Pajamas,45.99333041,,S,Mauve,Winter,5,Standard,Yes,4,Debit Card,
1255,,Male,Sweater,53.40255432,California,XL,Burnt orange,Winter,NA,2-Day Shipping,Yes,10,Debit Card,
280,,Female,Sunglasses,37.50186206,Arkansas,L,Ruby Red,Fall,4,Standard,Yes,1,Debit Card,
462,25,Female,Scarf,47.37925422,Ohio,M,Brown,Winter,4,2-Day Shipping,Yes,15,Debit Card,
934,28,Female,Scarf,43.42902619,,M,Ruby Red,Winter,4,2-Day Shipping,Yes,3,Debit Card,
920,31,Male,Gloves,50.24426001,Massachusetts,L,Mauve,Winter,NA,2-Day Shipping,Yes,2,Debit Card,
828,31,Female,Socks,56.22299105,Colorado,S,Terra cotta,Winter,5,2-Day Shipping,Yes,3,Debit Card,
56,18,Female,Jacket,58.00393767,South Carolina,M,Brown,Winter,NA,Standard,Yes,2,Debit Card,
681,42,Female,Boots,45.7148179,Tennessee,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,2,Debit Card,
1479,37,Male,Sunglasses,54.56356825,Washington,M,Periwinkle,Summer,NA,Standard,Yes,5,Debit Card,
922,46,Female,Socks,52.60026526,South Dakota,L,Brown,Fall,NA,Standard,Yes,0,Debit Card,
1223,41,Female,Jeans,51.9289458,Indiana,L,Mauve,Fall,NA,2-Day Shipping,Yes,14,Debit Card,
1269,38,Male,Gloves,48.26411723,Idaho,XL,Lavender,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
786,32,Male,Gloves,61.21598477,Louisiana,S,Muted mustard yellow,Winter,4,Standard,Yes,7,Debit Card,
706,58,Male,Hoodie,47.28394631,Arkansas,XL,Lemon yellow,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
282,20,Male,Hoodie,38.72342598,Oklahoma,XL,Brick red,Winter,4,2-Day Shipping,Yes,3,Debit Card,
59,24,Male,Shorts,44.94601547,,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
11,41,Male,Boots,42.40420576,Arkansas,L,Aubergine,Winter,NA,2-Day Shipping,Yes,7,Debit Card,
1285,,Male,T-shirt,45.05837816,Arkansas,M,Periwinkle,Spring,NA,2-Day Shipping,Yes,10,Debit Card,
155,37,Male,Dress,51.0721458,Oklahoma,M,Terra cotta,Summer,NA,Standard,Yes,3,Debit Card,
581,44,Male,Handbag,41.22449836,Iowa,M,Muted mustard yellow,Summer,5,2-Day Shipping,Yes,12,Debit Card,
593,52,Non-binary,Handbag,45.80447476,North Dakota,M,Fuchsia,Spring,5,2-Day Shipping,Yes,7,Debit Card,
835,28,Female,Running Shoes,51.33647902,Nevada,M,Periwinkle,Spring,2,2-Day Shipping,Yes,2,Debit Card,
1339,19,Female,Gloves,49.69586638,,S,Aubergine,Fall,2,2-Day Shipping,Yes,2,Debit Card,
910,21,Male,Gloves,63.52687929,Louisiana,L,Brick red,Fall,NA,Standard,Yes,0,Debit Card,
1390,34,Female,Shorts,56.62365883,Illinois,L,Lemon yellow,Summer,4,Standard,Yes,20,Debit Card,
1183,26,Female,Jeans,44.31627708,New Mexico,M,Terra cotta,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
857,23,Male,Running Shoes,47.78112201,Alaska,M,White,Spring,NA,2-Day Shipping,Yes,6,Debit Card,
1467,26,Male,Jacket,44.82826119,Alabama,M,Aubergine,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
820,60,Male,Shorts,53.2298159,Colorado,S,Pale peach,Spring,NA,2-Day Shipping,Yes,20,Debit Card,
727,65,Female,Sunglasses,53.60880534,North Dakota,L,Lemon yellow,Summer,4,Standard,Yes,7,Debit Card,
367,56,Male,Dress,52.73845897,Nebraska,M,Turquoise,Spring,NA,2-Day Shipping,Yes,2,Debit Card,
1271,50,Male,Running Shoes,64.81136335,West Virginia,M,Pale peach,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
223,42,Female,Sweater,47.69306477,New York,XL,Brick red,Winter,NA,2-Day Shipping,Yes,7,Debit Card,
111,38,Female,Boots,46.2641917,New York,M,Ruby Red,Winter,NA,Next Day Air,Yes,5,Debit Card,
1111,29,Male,Socks,50.3464966,Texas,L,Brown,Fall,NA,2-Day Shipping,Yes,12,Debit Card,
1533,,Female,Running Shoes,48.1338978,,S,Baby blue,Spring,4,2-Day Shipping,Yes,8,Debit Card,
314,45,Female,Boots,44.51110046,,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,8,Debit Card,
1601,32,Male,Socks,54.45171632,Montana,S,Pale peach,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
726,32,Female,Hoodie,50.52468939,Texas,L,Turquoise,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
1008,,Female,T-shirt,44.2736277,Georgia,XL,Muted mustard yellow,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
1423,31,Male,Boots,55.38528993,Texas,L,Baby blue,Winter,4,2-Day Shipping,Yes,8,Debit Card,
1184,21,Male,Handbag,50.21105999,Louisiana,M,Burnt orange,Fall,NA,Standard,Yes,4,Debit Card,
151,,Male,Boots,51.84893947,California,L,Muted mustard yellow,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
1381,31,Male,Jeans,55.94070536,Massachusetts,S,Terra cotta,Fall,NA,2-Day Shipping,Yes,6,Debit Card,
430,40,Male,Gloves,50.62225149,Washington,M,Ruby Red,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
212,52,Female,Scarf,40.45522151,,L,Brick red,Winter,NA,Standard,Yes,4,Debit Card,
1198,26,Female,Dress,50.68623259,Vermont,L,Pale peach,Summer,5,2-Day Shipping,Yes,4,Debit Card,
638,51,Female,Sweater,54.74937845,Tennessee,M,Aubergine,Winter,5,Standard,Yes,1,Debit Card,
1560,52,Male,Jeans,51.3478062,Oregon,L,Aubergine,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
1025,38,Male,Leggings,54.48563786,,M,Brown,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
853,37,Male,Handbag,61.04594046,Florida,L,Pale peach,Summer,NA,Standard,Yes,6,Debit Card,
204,32,Female,Sunglasses,43.08941306,Indiana,S,White,Summer,NA,Standard,Yes,6,Debit Card,
1636,48,Female,Leggings,55.83551615,North Carolina,L,Brick red,Winter,NA,2-Day Shipping,Yes,4,Debit Card,
1246,26,Female,Handbag,41.98275105,New York,M,Baby blue,Summer,5,2-Day Shipping,Yes,2,Debit Card,
1103,42,Female,T-shirt,47.28820022,Texas,M,Periwinkle,Spring,5,Standard,Yes,2,Debit Card,
1257,26,Female,Backpack,42.55903225,West Virginia,S,Lavender,Winter,4,2-Day Shipping,Yes,20,Debit Card,
1236,36,Male,Jacket,54.28456332,Idaho,M,Muted mustard yellow,Winter,2,2-Day Shipping,Yes,6,Debit Card,
174,39,Female,Scarf,59.72604744,Hawaii,M,Burnt orange,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
1516,21,Male,Socks,44.02481389,Indiana,S,Lemon yellow,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
175,20,Female,Handbag,48.70007487,Vermont,L,Periwinkle,Spring,4,2-Day Shipping,Yes,13,Debit Card,
1377,33,Male,Sweater,47.18056102,New Jersey,L,Muted mustard yellow,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
39,36,Female,Shorts,49.03368403,Florida,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,3,Debit Card,
242,37,Male,Backpack,44.42184304,Delaware,M,Baby blue,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
1520,36,Male,Dress,48.20795037,Texas,L,Pale peach,Spring,NA,Express,Yes,0,Debit Card,
288,65,Male,Jacket,50.18658455,Delaware,L,Aubergine,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
208,18,Male,Sunglasses,46.11647507,Rhode Island,M,Turquoise,Summer,NA,Standard,Yes,1,Debit Card,
1009,22,Female,Leggings,48.68086014,New Mexico,M,Aubergine,Winter,NA,Standard,Yes,3,Debit Card,
1444,27,Female,Backpack,55.57390284,Idaho,L,Brick red,Fall,4,2-Day Shipping,Yes,13,Debit Card,
211,19,Female,Pajamas,53.72366163,Vermont,L,White,Fall,NA,2-Day Shipping,Yes,9,Debit Card,
1643,39,Non-binary,Jacket,57.51605861,Mississippi,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,9,Debit Card,
408,41,Male,Hoodie,53.96290023,North Carolina,XL,Muted mustard yellow,Winter,NA,Standard,Yes,20,Debit Card,
494,20,Male,Pajamas,52.95595062,Nevada,XL,Burnt orange,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
138,50,Female,Gloves,48.42885591,Colorado,M,Terra cotta,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
1464,31,Male,Dress,61.02705904,,M,Burnt orange,Fall,2,2-Day Shipping,Yes,9,Debit Card,
1149,31,Male,Jacket,45.50142063,Florida,M,Brick red,Fall,2,2-Day Shipping,Yes,7,Debit Card,
565,36,Female,Sunglasses,54.59719755,Florida,M,Lemon yellow,Fall,NA,Standard,Yes,1,Debit Card,
645,47,Female,Sunglasses,46.61203699,Louisiana,S,White,Summer,NA,2-Day Shipping,Yes,2,Debit Card,
240,20,Female,Socks,49.70463693,Vermont,L,Ruby Red,Winter,5,Standard,Yes,20,Debit Card,
1394,20,Female,Sunglasses,57.03032772,Idaho,L,Lavender,Spring,NA,Standard,Yes,0,Debit Card,
130,23,Female,Backpack,54.88092394,Pennsylvania,XL,Black,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
88,24,Female,Dress,42.36097785,Ohio,M,Brick red,Summer,5,2-Day Shipping,Yes,13,Debit Card,
1092,18,Female,Hoodie,47.59226157,North Carolina,L,Mauve,Winter,NA,Standard,Yes,14,Debit Card,
1587,29,Male,Pajamas,42.37566886,Oklahoma,M,Brick red,Winter,5,2-Day Shipping,Yes,2,Debit Card,
1334,20,Male,T-shirt,49.84497124,Idaho,M,Pale peach,Summer,NA,2-Day Shipping,Yes,8,Debit Card,
1355,39,Female,Running Shoes,41.4649406,Maryland,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
1211,20,Male,Leggings,52.93973425,Missouri,M,Brown,Fall,NA,Standard,Yes,1,Debit Card,
864,21,Male,Sweater,53.90806608,Vermont,M,Ruby Red,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
662,27,Male,Hoodie,58.49717425,Iowa,XL,Aubergine,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
1389,36,Female,Sweater,55.00154594,Arkansas,M,Brick red,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
950,33,Female,Leggings,67.61684228,Montana,M,Brown,Winter,NA,Standard,Yes,1,Debit Card,
962,21,Male,Shorts,50.31604883,Pennsylvania,L,Black,Spring,NA,2-Day Shipping,Yes,7,Debit Card,
986,,Male,Jacket,50.65412045,West Virginia,M,Mauve,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
607,18,Male,Dress,49.15677218,Colorado,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,8,Debit Card,
1398,25,Female,Hoodie,46.40926065,Massachusetts,S,Brick red,Fall,NA,Standard,Yes,0,Debit Card,
545,31,Male,Sweater,48.24447899,Washington,S,Brick red,Winter,2,2-Day Shipping,Yes,3,Debit Card,
517,38,Male,Shorts,45.19235822,West Virginia,L,Baby blue,Summer,NA,2-Day Shipping,Yes,3,Debit Card,
1121,19,Female,Shorts,51.75776512,Pennsylvania,M,White,Summer,NA,2-Day Shipping,Yes,5,Debit Card,
785,,Female,Backpack,50.86701579,Alabama,M,Aubergine,Winter,NA,2-Day Shipping,Yes,7,Debit Card,
301,26,Female,Backpack,45.85967751,Iowa,M,Ruby Red,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
475,30,Female,T-shirt,60.5631679,Arkansas,XL,Ruby Red,Fall,2,2-Day Shipping,Yes,6,Debit Card,
1407,28,Female,Running Shoes,45.72468387,Washington,L,Fuchsia,Summer,NA,Standard,Yes,8,Debit Card,
9,29,Female,Dress,38.27641141,,L,Brown,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
164,,Male,Pajamas,47.80061532,Virginia,M,Black,Winter,5,2-Day Shipping,Yes,6,Debit Card,
248,58,Male,Shorts,46.55617673,Montana,XL,White,Spring,4,Standard,Yes,8,Debit Card,
839,,Female,Sweater,39.89425906,Kentucky,M,Brick red,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
1061,30,Male,T-shirt,64.47376813,Iowa,S,Baby blue,Spring,NA,2-Day Shipping,Yes,19,Debit Card,
831,34,Female,Running Shoes,56.5680786,,M,Pale peach,Summer,NA,Express,Yes,8,Debit Card,
782,32,Male,Sunglasses,42.90724789,Vermont,L,Fuchsia,Summer,4,2-Day Shipping,Yes,15,Debit Card,
942,59,Male,Handbag,54.61684063,,L,Turquoise,Spring,NA,2-Day Shipping,Yes,4,Debit Card,
501,,Male,Hoodie,56.79117363,,L,Terra cotta,Fall,4,Express,Yes,4,Debit Card,
182,41,Male,Handbag,48.31212921,Massachusetts,M,Fuchsia,Spring,NA,Standard,Yes,9,Debit Card,
468,35,Male,Sweater,52.56231801,Nebraska,S,Burnt orange,Fall,NA,Standard,Yes,9,Debit Card,
1445,,Male,Backpack,45.37889344,Vermont,L,Aubergine,Winter,2,2-Day Shipping,Yes,6,Debit Card,
936,22,Male,Shorts,51.49727496,Ohio,L,White,Spring,NA,2-Day Shipping,Yes,9,Debit Card,
324,24,Female,Socks,52.17473852,Tennessee,M,Brick red,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
344,38,Female,Sunglasses,45.7044442,Nebraska,M,Fuchsia,Summer,5,Standard,Yes,4,Debit Card,
1555,45,Male,Sunglasses,38.38396571,Utah,S,White,Summer,4,2-Day Shipping,Yes,0,Debit Card,
809,45,Male,Jeans,47.7079852,Wisconsin,L,Brown,Fall,NA,2-Day Shipping,Yes,12,Debit Card,
1120,26,Male,Pajamas,60.20412927,Louisiana,M,Black,Winter,NA,2-Day Shipping,Yes,6,Debit Card,
916,29,Male,Sweater,46.44037124,Rhode Island,L,Ruby Red,Winter,NA,2-Day Shipping,Yes,20,Debit Card,
1671,25,Female,Dress,54.95850617,Utah,L,Aubergine,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
516,43,Male,Shorts,46.34493797,Kentucky,L,Mauve,Fall,NA,2-Day Shipping,Yes,12,Debit Card,
24,47,Female,Pajamas,51.40676744,Oklahoma,XL,Brick red,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
1553,29,Male,Gloves,39.82521922,New Mexico,L,Brick red,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
979,44,Male,Gloves,43.98731662,Colorado,M,Lemon yellow,Fall,NA,2-Day Shipping,Yes,6,Debit Card,
31,30,Female,Leggings,49.3007096,North Carolina,L,Muted mustard yellow,Fall,5,Standard,Yes,0,Debit Card,
939,41,Female,Dress,49.74985329,Wisconsin,S,Turquoise,Spring,NA,2-Day Shipping,Yes,14,Debit Card,
702,44,Female,Shorts,49.42659881,Idaho,L,White,Summer,5,2-Day Shipping,Yes,0,Debit Card,
1124,18,Female,Boots,49.53939844,Massachusetts,S,Terra cotta,Fall,NA,Express,Yes,1,Debit Card,
225,40,Female,Backpack,40.72874654,South Dakota,S,Mauve,Winter,4,2-Day Shipping,Yes,7,Debit Card,
140,37,Female,Handbag,60.5494932,Florida,M,Lavender,Spring,NA,Standard,Yes,3,Debit Card,
448,,Male,Dress,54.67561839,Washington,S,Aubergine,Spring,NA,2-Day Shipping,Yes,12,Debit Card,
142,27,Female,Socks,55.34178278,Virginia,M,Aubergine,Fall,2,2-Day Shipping,Yes,20,Debit Card,
1497,26,Male,Running Shoes,53.20862005,Idaho,M,Turquoise,Summer,NA,2-Day Shipping,Yes,20,Debit Card,
1208,29,Male,Shorts,46.11925879,Washington,M,Fuchsia,Summer,NA,Standard,Yes,3,Debit Card,
631,31,Male,Jacket,44.88784351,,S,Aubergine,Winter,2,Standard,Yes,4,Debit Card,
1232,29,Female,Scarf,39.41916633,Pennsylvania,M,Brick red,Winter,4,2-Day Shipping,Yes,1,Debit Card,
767,37,Male,Leggings,45.66668674,Nevada,M,Brown,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
1621,52,Female,Pajamas,53.84377376,Virginia,M,Terra cotta,Winter,4,2-Day Shipping,Yes,4,Debit Card,
697,36,Male,Running Shoes,53.59706715,Utah,L,Lavender,Spring,NA,2-Day Shipping,Yes,11,Debit Card,
1105,22,Male,Handbag,40.87315895,Delaware,M,Lavender,Spring,2,2-Day Shipping,Yes,0,Debit Card,
1461,36,Male,Dress,40.9177493,Pennsylvania,L,Pale peach,Fall,4,2-Day Shipping,Yes,20,Debit Card,
45,36,Female,Gloves,54.59131356,Kentucky,S,Mauve,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
126,30,Male,Scarf,50.04553491,California,M,Terra cotta,Winter,5,2-Day Shipping,Yes,20,Debit Card,
199,20,Female,Pajamas,49.55299006,Utah,M,Burnt orange,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
43,34,Male,Shorts,50.8272921,Tennessee,M,Lavender,Summer,5,Standard,Yes,3,Debit Card,
1239,27,Female,Shorts,53.29907827,Wyoming,M,Baby blue,Summer,NA,Express,Yes,20,Debit Card,
134,33,Female,Gloves,55.23593956,Montana,M,Black,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
933,59,Male,Hoodie,57.76112293,Indiana,L,Muted mustard yellow,Winter,NA,2-Day Shipping,Yes,15,Debit Card,
751,28,Male,Belt,42.24632549,Maryland,L,Aubergine,Fall,NA,2-Day Shipping,Yes,15,Debit Card,
57,40,Male,Handbag,46.53941489,Mississippi,XL,Baby blue,Spring,NA,2-Day Shipping,Yes,1,Debit Card,
1273,50,Male,Hoodie,53.57156785,Wisconsin,M,Aubergine,Winter,NA,Standard,Yes,11,Debit Card,
555,38,Male,Socks,47.47475125,Minnesota,M,Brick red,Winter,NA,Standard,Yes,4,Debit Card,
457,46,Non-binary,Backpack,40.19261754,North Carolina,S,Brown,Winter,NA,2-Day Shipping,Yes,13,Debit Card,
1015,19,Male,T-shirt,45.42647294,Ohio,M,White,Spring,NA,2-Day Shipping,Yes,18,Debit Card,
1346,60,Male,Leggings,58.32268842,Nebraska,M,Black,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
703,21,Male,Backpack,56.52738219,Montana,M,Burnt orange,Fall,NA,Next Day Air,Yes,0,Debit Card,
1072,25,Female,Backpack,48.83907639,Pennsylvania,M,Black,Winter,4,Standard,Yes,1,Debit Card,
1670,52,Male,Gloves,49.79901522,Wisconsin,L,Ruby Red,Fall,NA,2-Day Shipping,Yes,14,Debit Card,
694,26,Female,Boots,42.09510249,Vermont,L,Burnt orange,Winter,1,Express,Yes,8,Debit Card,
876,23,Female,Sunglasses,51.25594302,North Dakota,L,Baby blue,Summer,NA,2-Day Shipping,Yes,4,Debit Card,
33,58,Male,Backpack,45.23519643,Kansas,M,Burnt orange,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
437,18,Non-binary,Sweater,58.31431644,Tennessee,L,Muted mustard yellow,Winter,4,2-Day Shipping,Yes,20,Debit Card,
736,40,Male,T-shirt,57.14673443,Montana,M,Periwinkle,Spring,NA,Express,Yes,3,Debit Card,
1087,,Female,Sweater,46.48642782,Alaska,M,Brick red,Winter,NA,Standard,Yes,2,Debit Card,
1220,52,Male,Socks,56.22292428,Vermont,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,13,Debit Card,
327,22,Male,Shorts,51.35875036,New Jersey,M,Pale peach,Summer,4,2-Day Shipping,Yes,3,Debit Card,
1654,23,Female,Dress,46.51063119,Colorado,L,Baby blue,Spring,1,2-Day Shipping,Yes,0,Debit Card,
149,23,Female,Sunglasses,54.70146077,Wyoming,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,4,Debit Card,
269,33,Female,Shorts,49.77049841,Georgia,M,Aubergine,Fall,NA,2-Day Shipping,Yes,17,Debit Card,
830,29,Female,Scarf,46.66393405,Idaho,S,Brick red,Winter,NA,Standard,Yes,1,Debit Card,
586,27,Female,Shorts,45.69370998,South Carolina,M,Pale peach,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
83,27,Female,Pajamas,50.73423798,Georgia,S,Black,Winter,2,Standard,Yes,0,Debit Card,
1371,20,Female,Dress,40.74620521,Montana,L,Lemon yellow,Summer,2,2-Day Shipping,Yes,1,Debit Card,
883,43,Male,Hoodie,50.17719188,Virginia,M,Terra cotta,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
1360,42,Female,Handbag,62.37264411,North Carolina,S,Brick red,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
1287,36,Male,Sweater,44.1046302,West Virginia,L,Mauve,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
1557,36,Female,Pajamas,52.23280775,Alabama,M,Aubergine,Winter,4,2-Day Shipping,Yes,12,Debit Card,
1454,25,Male,Running Shoes,51.28055632,Virginia,S,Pale peach,Summer,5,2-Day Shipping,Yes,6,Debit Card,
1597,45,Female,T-shirt,49.74723317,Mississippi,S,Lavender,Spring,NA,2-Day Shipping,Yes,7,Debit Card,
992,22,Female,Running Shoes,62.95476243,Wisconsin,XL,Pale peach,Spring,NA,Standard,Yes,7,Debit Card,
748,42,Female,Boots,52.63930199,Oklahoma,L,Burnt orange,Winter,NA,2-Day Shipping,Yes,2,Debit Card,
547,31,Male,Sunglasses,54.66956032,New Mexico,M,Baby blue,Spring,NA,2-Day Shipping,Yes,20,Debit Card,
484,40,Male,Shorts,49.55742937,Oklahoma,M,Pale peach,Summer,4,2-Day Shipping,Yes,6,Debit Card,
959,31,Female,T-shirt,44.63969501,Washington,XL,Lavender,Spring,NA,2-Day Shipping,Yes,2,Debit Card,
897,37,Male,Hoodie,47.67486239,Arkansas,M,Muted mustard yellow,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
1123,21,Female,Sunglasses,55.27067263,North Carolina,S,Terra cotta,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
1342,,Female,Pajamas,52.36185203,Rhode Island,XL,Brown,Winter,NA,Standard,Yes,4,Debit Card,
760,46,Female,T-shirt,37.81540833,Rhode Island,XL,Periwinkle,Summer,NA,2-Day Shipping,Yes,4,Debit Card,
297,46,Male,Socks,40.90269318,Indiana,S,Brick red,Winter,5,2-Day Shipping,Yes,1,Debit Card,
1055,28,Female,Shorts,52.23437498,Arkansas,L,Burnt orange,Fall,4,2-Day Shipping,Yes,15,Debit Card,
1291,,Female,Dress,43.61500145,Maryland,M,Aubergine,Fall,NA,2-Day Shipping,Yes,17,Debit Card,
16,33,Male,Dress,46.24634411,,M,Fuchsia,Summer,NA,Standard,Yes,0,Debit Card,
928,19,Male,Pajamas,56.66572489,New Mexico,L,Ruby Red,Winter,5,2-Day Shipping,Yes,13,Debit Card,
137,20,Female,Running Shoes,57.3053912,South Carolina,M,White,Summer,NA,Standard,Yes,5,Debit Card,
346,34,Male,Shorts,52.25190116,Wyoming,S,Lemon yellow,Summer,4,2-Day Shipping,Yes,5,Debit Card,
590,26,Female,Hoodie,57.16487298,Minnesota,M,Ruby Red,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
1011,48,Female,Dress,59.07186967,South Dakota,XL,Fuchsia,Summer,NA,2-Day Shipping,Yes,5,Debit Card,
338,40,Female,Socks,48.82384785,New Mexico,M,Terra cotta,Fall,NA,Standard,Yes,2,Debit Card,
1067,,Female,Shorts,43.93441968,Mississippi,M,Pale peach,Fall,5,Express,Yes,0,Debit Card,
1081,,Male,Jacket,49.04558646,Pennsylvania,L,Baby blue,Winter,NA,Standard,Yes,0,Debit Card,
1272,38,Female,Pajamas,48.73686624,Kentucky,S,Black,Winter,NA,Standard,Yes,11,Debit Card,
217,28,Female,Scarf,40.59121535,Massachusetts,L,Aubergine,Winter,4,2-Day Shipping,Yes,0,Debit Card,
439,36,Female,Dress,58.25857581,Iowa,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,3,Debit Card,
967,,Female,Scarf,53.26787735,Kentucky,M,Fuchsia,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
1192,40,Male,Sunglasses,46.51505884,Indiana,L,White,Spring,NA,Standard,Yes,1,Debit Card,
207,27,Female,Leggings,44.79804397,,L,Aubergine,Winter,4,Standard,Yes,11,Debit Card,
81,33,Male,Pajamas,46.23002259,New York,XL,Brick red,Winter,4,2-Day Shipping,Yes,1,Debit Card,
80,29,Male,Dress,45.3701686,Iowa,M,Baby blue,Spring,NA,2-Day Shipping,Yes,4,Debit Card,
1141,25,Female,Jacket,44.937978,Maryland,M,Turquoise,Winter,NA,2-Day Shipping,Yes,5,Debit Card,
1013,,Male,Backpack,51.22628118,New Mexico,L,Fuchsia,Winter,5,Standard,Yes,2,Debit Card,
869,34,Female,Handbag,57.53615464,North Carolina,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,6,Debit Card,
971,41,Female,Running Shoes,48.78720662,California,S,Muted mustard yellow,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
600,23,Female,Leggings,50.87863032,Massachusetts,L,Brick red,Winter,NA,2-Day Shipping,Yes,4,Debit Card,
413,20,Female,Jeans,44.69152092,Maine,M,Mauve,Fall,NA,2-Day Shipping,Yes,20,Debit Card,
1233,,Female,Scarf,51.15400094,New York,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,12,Debit Card,
102,46,Male,Backpack,59.18538517,North Dakota,XL,Brick red,Fall,NA,2-Day Shipping,Yes,8,Debit Card,
1170,20,Female,Handbag,45.97004039,Wyoming,S,Lavender,Spring,NA,Standard,Yes,0,Debit Card,
150,29,Female,Backpack,55.54198948,Delaware,M,Ruby Red,Fall,5,Standard,Yes,8,Debit Card,
1113,40,Male,Sunglasses,51.59904485,Washington,XL,Periwinkle,Spring,NA,Standard,Yes,0,Debit Card,
1212,50,Female,Socks,47.02870356,,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,2,Debit Card,
407,29,Female,Running Shoes,46.72873684,Maryland,M,Terra cotta,Fall,5,Standard,Yes,0,Debit Card,
359,45,Male,Jacket,54.62694211,Minnesota,XL,Brick red,Winter,NA,Standard,Yes,7,Debit Card,
1226,33,Male,Jacket,41.19188966,,S,Brown,Fall,NA,2-Day Shipping,Yes,8,Debit Card,
